heart_rate,spo2,temperature,acc_mag,sleep_mode,risk_level
38.370510351795694,86.72858768857495,39.961489950146536,1.5106693720057576,0,2
85.51534627570781,96.38408687046312,36.525737164778775,2.4026550297787956,0,0
82.49064255137134,98.62518372455337,36.89895002250704,2.2463269439647555,0,0
63.0880709832312,98.24329092660743,36.836421206411465,2.0846776602018657,0,0
118.75191000412902,92.79687067400086,37.093024073178526,2.025009447692532,0,1
64.96595142484374,99.04308846467474,36.068770995144384,0.0,1,0
71.37430321424196,98.09514097933742,36.787045548040425,0.591024674300262,0,0
76.74348522146383,98.08727251402742,36.98874310115121,0.5516799560316695,0,0
58.68076099403102,96.46099532833077,36.607624533496484,0.0,1,1
68.75362229303082,97.39971872879707,36.432892637794815,0.2708961220989581,0,0
113.2710984254649,93.18056939852868,36.84288578608248,2.6855776659616732,0,2
37.31205401836729,79.56623217398067,38.71246095837527,0.4149231292380643,0,2
109.69790732837112,97.87270205913414,37.41235715095822,3.6437750287690176,0,2
44.46696646777224,97.04468627532961,36.17857155005007,0.0,1,2
51.2509922893931,97.43435283757059,36.11943625530177,0.0,1,1
84.0584348597861,97.8233852146585,36.627114658932854,0.9939254533890599,0,0
64.53713821662318,97.05006681194848,36.12380633158962,0.0,1,0
57.61691788904822,97.2188474956812,36.00273802859667,0.0,1,1
86.34542468422578,97.72432892734294,37.107510263806866,0.6394000916256579,0,0
57.86884345333485,95.80732552914732,36.4381314707244,0.0,1,1
63.587700632254986,98.79811648871612,36.84213703765909,2.1825937361961536,0,0
54.74644506343782,96.16588461857184,36.684679516964025,0.0,1,1
67.56037435029955,97.0005143893079,36.15384157824551,0.0,1,0
69.774548172996,99.01154825691175,36.779976119607745,1.0788640614181921,0,0
115.27887201522873,93.64255049689156,37.041802039780194,1.4545819063517103,0,1
70.49490350278728,100.0,36.68157716136206,0.5854556361808728,0,0
90.16816920318449,98.5791875770008,36.93186819901382,0.5859221010298,0,0
119.18914770379168,84.95925063910315,36.027079525676186,0.0,1,2
56.39038565218235,97.87883367559795,36.24411023617521,0.0,1,1
74.13114431213708,98.00199901075732,36.70100708982186,1.080369733317456,0,0
67.87203655065576,97.47609114678407,36.84237583576577,0.9429208471323713,0,0
113.46007277978622,92.39291647152916,38.06802226626643,2.2397873913299318,0,1
123.29916709197606,93.62321559551656,36.96832144075167,2.902285403914253,0,2
113.58096174725486,89.65295400958335,37.92127488037546,0.569207074687941,0,1
45.705143419421574,81.69476827527104,38.77532964569391,0.5853137339875719,0,2
55.45376067034242,97.06471869620403,36.47631216490439,0.0,1,1
82.31107366038914,97.70609643128695,37.03260019394106,2.1847076092248665,0,0
83.42412527321349,98.00849197057558,36.32910341546068,1.6020601529682812,0,0
40.05475738256834,92.76645724653756,36.74420437926612,0.0,1,2
79.28306621429513,99.0146667801329,36.771026648970775,0.3595502616092767,0,0
57.43494452004288,93.7930504026863,36.50775242303252,0.0,1,1
62.55508792907923,98.66610722054946,36.51867774434967,0.0,1,0
73.97149462841438,99.66404853041176,36.371713823936055,0.34055650762308665,0,0
90.04797213170832,94.91091405504419,36.90240327780359,4.251579573642039,0,2
75.23199470612913,97.60194023678109,36.712747393563994,1.569301751817318,0,0
84.38493407415324,97.41581833429302,36.647573310297176,1.3345197916264484,0,0
80.90612435728914,98.93777678066866,36.51573001093629,1.2371402439043329,0,0
90.01833527297626,97.3409683268211,36.9163446729941,0.11373023570071511,0,0
77.7497461291319,97.6331852593016,36.79760053107445,1.5621343906464513,0,0
68.17581581181946,98.49370611253619,37.11689887503141,0.8795778633965312,0,0
69.67986322547833,98.49281521030092,36.74325865432705,1.484985862316237,0,0
97.76189994077393,89.76996992407798,36.43713972157424,0.0,1,1
115.29518762686457,92.76845521248028,36.57753450606588,1.4166335706618454,0,1
66.65794067280063,98.309295323642,36.67678575693273,0.6361901078311001,0,0
88.93635939617346,97.02957520086211,37.028672306041166,0.8561343263647706,0,0
56.10915192436219,93.85650397615314,36.34485851493317,0.0,1,1
116.48143638049967,91.64976260671473,36.71133633952293,3.0557223760426084,0,2
66.08947985500573,98.99610463550792,36.96770978526272,1.175508878716383,0,0
129.5297329298387,81.20131566830246,36.518572146656844,0.0,1,2
124.9839176788486,91.82157660334691,37.65964366155143,0.6161377038261494,0,2
97.48374604962498,92.56962858693949,36.57976603243345,0.0,1,1
122.16167053103553,93.24898655742261,38.05598726747867,2.0230292885592878,0,2
78.11223201116796,96.75219018162177,36.73431185253423,2.3767747784957556,0,0
74.91286891579855,98.16296929239667,36.95541645169305,0.956760861136271,0,0
77.81707062954759,97.88673076130719,36.91005337276418,2.3177867327062467,0,0
73.10814235537981,97.63995779826931,36.93517412044606,2.3872388224970624,0,0
37.463747205657995,95.12733525820937,36.11470854608508,0.0,1,2
77.73065774319736,99.39202489857608,36.682452406136015,2.0170523898751083,0,0
162.44311114743113,84.99079360568228,35.23676482564915,1.4547535843492838,0,2
87.32700119411687,96.39295146900105,36.45878738388038,0.5004117626100032,0,0
78.97168550654008,96.91923980888528,37.017819800569484,2.349147920356293,0,0
62.53035499707213,98.76180647251061,36.96419638694758,0.3135412860864121,0,0
51.584994153950866,92.5470919186436,36.45533937593614,2.9613115937127406,0,2
77.91948222179941,97.73178370826876,36.76896387354953,1.3746626141059732,0,0
70.80683052192875,97.40179407628078,36.586044191378164,1.583290059224697,0,0
105.75753361629792,93.15734318961017,38.209694903980406,2.246016433531744,0,1
141.40866977702922,76.86633124118715,39.25242487495226,1.489555680852016,0,2
97.40589541812241,96.50123643280973,36.94099206209956,3.903835925569489,0,2
69.66067670533623,97.96333468067753,37.09234340325142,0.8014964145022075,0,0
47.87468099934976,97.19469178168296,36.383915588155205,0.0,1,2
72.35862572836989,99.42862769788124,36.83696795287207,1.1543278535871926,0,0
123.60299703195906,91.34724541287348,38.171592148242155,1.577682484953669,0,2
80.115808564254,98.21524523432339,36.905834073388945,0.7915587736801,0,0
58.93520907487749,98.72767243798987,36.276252450272985,0.0,1,1
89.48144426910825,90.63570990410759,37.207527325047586,0.0,1,1
76.50585717210481,97.52416004010354,36.5682793472681,2.096897774125062,0,0
61.47480819296946,99.05619743941368,37.03754267682769,0.7052683874270036,0,0
57.97980768987937,97.26212001391751,36.50004240130012,0.0,1,1
59.88749380609789,97.72858502162734,36.506618810929616,0.30633696467010785,0,1
52.43276056684612,93.39694056784589,37.22713748188267,3.1378218474909048,0,2
85.29342585058583,99.56361920775079,36.97261755720105,2.476460294204012,0,0
66.16797711604443,98.74894822280709,37.048560216411985,0.46829639705958903,0,0
64.7063024546547,95.3698219742632,36.47703186608403,0.0,1,0
52.07994206271042,97.63231733152753,36.57662636588681,0.0,1,1
75.84702256117033,99.30944905040265,36.487004725699975,1.9128134308095333,0,0
33.95287529710866,82.01580438741652,35.396873044146965,1.6895281803488071,0,2
76.97168851359636,99.66906650367825,36.649140373478566,1.130605088445408,0,0
54.09719115103011,95.70420249184858,36.45196512526677,0.0,1,1
55.795586032156606,98.55416824103541,36.23861203382626,0.0,1,1
36.176285732363546,83.43694258027136,35.84562851781403,0.0,1,2
56.49733858184534,96.55346259868539,36.058471479766574,0.0,1,1
75.16080289767902,98.85220190767443,36.61369565427655,2.1982045040424065,0,0
69.89060291198264,96.50669718079023,36.738704501577914,1.955929696274501,0,0
65.65323586932135,96.41395145941442,36.83514178852091,1.8228828427150328,0,0
97.60350641090957,91.33875816228037,36.56148052022472,0.0,1,1
82.61511375853367,97.54268913381532,36.61027509796271,0.8262934841965328,0,0
68.46302323717752,99.47705917529711,36.70877486130107,2.247785542155198,0,0
70.53051427976732,97.34010215734475,36.826394000389115,0.37302990995356433,0,0
69.17023344627513,96.73235823666742,36.60444355106405,1.5501748247971416,0,0
49.36106897334628,92.01560584664104,36.65244895063342,2.409225657649829,0,2
60.39670238674074,98.35803967151901,36.42253260971298,1.853696522470927,0,0
75.81155679823397,97.52542200024703,36.87564243252878,0.613725894945842,0,0
69.22184578504965,98.02177078244138,36.52342081614549,0.3785283025229653,0,0
79.49939588578347,97.04945281099695,36.17171709174069,2.383792742655687,0,0
41.17503257239653,76.72964447849029,35.30363513804909,1.2455267417069027,0,2
54.12790346611669,96.91687698372172,36.152999295499264,0.0,1,1
114.11684349539193,92.76112493548816,36.836965406724325,2.4703861208076248,0,1
61.49361542106959,98.43705183960876,36.85667560048035,1.0684546396173507,0,0
53.47684553712957,96.02182202584117,36.11876499452875,0.0,1,1
113.36187269550443,92.6394660747226,36.93341309454567,2.658018108091914,0,2
45.72966155556139,97.14043429760743,36.77323815568845,0.0,1,2
111.04585704004198,94.59437569385358,37.70302107423679,3.1497181816807265,0,2
88.83622342189035,98.536413744536,36.67250869513647,1.1393788123469564,0,0
31.844442971685645,82.43974680049796,39.50980687244636,1.249635821843457,0,2
72.44042887283798,97.64535029343917,36.43734130559657,0.20654863592638478,0,0
51.610683326804626,92.97034696191729,38.30852620665653,2.627234742880969,0,2
88.7075774099209,98.56540215601335,37.014682540482085,0.8747547945132239,0,0
54.06746540483344,95.1131509100997,36.34934855677048,0.0,1,1
120.88002541680336,93.41010470485625,36.54033481206622,1.576331605030237,0,2
50.614806278897674,96.32901850211384,36.35429939189841,0.0,1,1
69.02160142351593,97.60550851513523,36.933175564741276,1.9188594929730403,0,0
48.78637566372763,97.55727067046892,36.41182468578218,0.0,1,2
119.16801474471151,93.3542697100143,37.662194255278784,1.7832910367268724,0,1
77.37674300905464,97.84572279568545,37.06603144502737,1.3186820486826905,0,0
74.80692935149673,97.10939145851667,36.99374902175825,1.4080201977374573,0,0
69.64363353542907,94.97736504175548,36.74343800099149,2.1682572154944513,0,0
54.699607850617014,96.17659029592897,36.41728745403414,0.0,1,1
62.04373689115157,97.1097237667628,36.763291935596705,1.605132145746682,0,0
75.08039254806526,97.69789694110855,36.80751061533211,0.42015816442597465,0,0
79.65084778506157,97.43292535398182,36.62068289187056,1.5636849639652906,0,0
118.44068496013239,93.43891563690856,38.30713041429927,2.0056344620265283,0,1
52.985284366121505,95.11443879352538,36.13357932554511,0.0,1,1
34.948802297157854,90.85833736812776,36.69069687010448,0.0,1,2
56.39981263938626,98.24552664688264,36.23711813005856,0.0,1,1
76.54878683383087,98.49723804639031,36.730495011496224,1.722960964097146,0,0
85.73157909821664,97.95551160376355,36.54742704925436,0.20090751058226725,0,0
47.62284249269568,96.09068848143006,36.655490788765,0.0,1,2
109.05626065973645,92.58817011757594,36.88756457570206,0.5482719068940087,0,1
60.01155740319659,96.64302897560911,36.21774089299336,0.0,1,0
40.59666386606706,92.21226005778541,36.51722693627939,0.0,1,2
89.14495760649793,93.57705432957003,36.65234645984632,0.0,1,1
52.55972331568267,92.7267075231082,37.13280747030204,1.874871280164315,0,1
32.31106199397251,84.71283708381162,35.25567915370204,1.3903447795362376,0,2
61.5767076124551,96.73619767868232,36.36634503630681,0.0,1,0
115.68782724731615,93.68652024996119,37.766623240943645,2.6825846634774053,0,2
75.98702626429296,97.62283188488523,36.84977879382665,0.7625803265665848,0,0
72.87074902197726,97.5520457926721,36.70400637077025,1.9755765838205728,0,0
58.95179171674306,96.77863340557079,36.64885379761237,0.0,1,1
80.60449540664293,98.24398582156053,36.743898283075104,1.816253472683414,0,0
68.59372272589103,99.5670595744577,36.73930244810031,2.259423076883818,0,0
91.9547595977588,98.5020106115294,36.722537692355324,2.0127703714215652,0,0
73.42254040190394,97.38245393374541,36.56930655976277,2.107535659998331,0,0
125.83776110052466,86.5152262251533,35.98661902168964,0.0,1,2
82.453144933782,97.57156807893364,36.653144805742116,2.4275698845784968,0,0
70.77575539633557,97.13420012989823,37.01303663602472,0.1899710964871824,0,0
34.87232080239221,91.39169801601047,36.573239010692504,0.0,1,2
64.66175788289722,97.36783157123448,36.36559302943564,0.0,1,0
33.96626791787541,78.41075313498773,35.39654507427804,0.8612499120321111,0,2
129.64808741726856,87.32838410956779,36.00957497688886,0.0,1,2
73.78599175377397,97.05015707729181,36.75377946986617,2.0555008039261504,0,0
75.62895611278341,97.05791590507722,36.82801496959196,0.5199923890014015,0,0
87.19509480439537,90.07573159740492,36.963953756517476,0.0,1,1
41.59867516068112,92.20653572345431,36.68071580790471,0.0,1,2
52.53124821525707,95.84261429090813,36.22465559869438,0.0,1,1
48.80796606200576,94.70688376512051,36.44521777787061,0.0,1,2
76.12317229502317,96.19802498763032,36.66089033310162,1.8502393740079202,0,0
75.54427455789387,96.5061826349321,36.98020106484042,1.4697849801599678,0,0
89.64655247999677,89.78734286737668,36.83458276063558,0.0,1,1
91.34589766404606,95.97974513311054,36.467980103681164,3.4100919512201333,0,2
50.41920818014533,97.0750149912938,36.43625604311812,0.0,1,1
35.17542431635689,84.5883350760032,36.34118829988915,0.0,1,2
50.72626428516232,95.97783350244556,36.0712803338989,0.0,1,1
67.47169309691685,98.64248873723514,36.6538250146973,2.17518187333574,0,0
73.0898478290148,99.55869283695486,37.165488388222755,1.0851834748992202,0,0
71.49290839638158,98.1703091277256,36.86185652064272,0.6012088490847611,0,0
71.33598521307204,95.14583765429015,36.54036709329345,1.8005899001559982,0,0
86.78286069809992,98.70923394218296,36.597611610697015,1.1511945949493299,0,0
66.55022041913294,97.88710621930596,36.59844314561646,2.1591885345456605,0,0
116.18605340172547,89.97407423824555,37.188241201653184,0.8018610023316304,0,1
76.73903319513654,97.37645666660922,36.48823944611642,1.6217212199361266,0,0
73.73933293506413,97.37734197138288,36.651914803862574,1.4093501060026192,0,0
112.68685777333833,93.64121665614454,36.446316914872384,2.4658821293929045,0,1
62.74716065212486,99.66427036788566,37.01976281413544,0.11356505161884334,0,0
33.466564102738786,86.15625079158954,36.16551316079702,0.0,1,2
67.16513296768308,97.73025273261926,36.563291725837814,0.9727065970507768,0,0
72.92300659148655,98.1400894114639,36.68404848831991,0.22418915120584276,0,0
72.11367522873216,97.16655636522911,37.344623597525285,0.6318242330546736,0,0
41.82210125711736,91.22526972201504,36.78202864506192,0.0,1,2
80.582330897677,98.32233863047219,36.605653275845654,2.346292368948648,0,0
65.83832605290442,97.74244852976184,36.68529719589591,2.0229037605847093,0,0
49.196218315304584,93.09310246738367,36.76034505665713,0.9661749829634924,0,2
77.08586434069682,98.72892506064184,36.844990168887826,1.7095919584050387,0,0
98.09238830889753,95.50220270726703,36.89743447823303,3.6439819223444836,0,2
76.69821975161773,96.76267128623027,37.03539587270969,1.9195100955924278,0,0
86.23210036536747,95.40742972174564,36.89271405050721,3.9271861536623502,0,2
36.24130894487378,86.22182228946886,35.599679193895135,0.0,1,2
91.70769702929191,92.33557045553675,36.89256016250543,0.0,1,1
78.95411022119924,97.23417648964632,36.702926591177814,0.10037858698733615,0,0
110.14391989123072,91.76913192603047,37.12854518147959,0.6502243801874974,0,1
49.242020040667335,93.95939397440586,36.39744015054569,0.0,1,2
70.21465248936485,98.1666062470138,36.640856467295876,1.7841544978138837,0,0
57.23947189478386,89.83105723730951,37.60838195911244,3.001704210882963,0,2
81.09526463202388,97.32487472155539,36.693401256114804,0.3362501176023779,0,0
98.39902957152084,95.9571288725834,36.67966601862112,3.7331546816314467,0,2
48.5820182439252,95.0624504451912,36.293357186792356,0.0,1,2
39.8951754986241,90.09267344062773,36.76760858487655,0.0,1,2
140.95361479959053,84.10765223383304,34.987241042144994,1.9874082975043321,0,2
76.86208044362034,97.55010626418795,36.858429768423754,1.7283125177851857,0,0
39.120943784009974,80.06618349334208,35.31627313272974,0.960728025722358,0,2
120.17652755171612,92.00391540584492,37.55434700169214,2.181003250719263,0,2
63.45109860414042,97.63806185343674,37.022638624915395,2.3008521085133355,0,0
70.45748313559926,97.36485779059778,36.80190483158672,0.35717607262461626,0,0
54.11813810771717,94.59732554496087,36.55775414299712,0.0,1,1
72.9469512366943,98.54012566410525,36.76529111648772,1.6703351716817345,0,0
79.32642180576356,98.57779763087771,36.65354009005258,1.3688460488291674,0,0
39.55655120477269,92.0709129433746,36.825854499360084,0.0,1,2
39.00005501647599,90.34459396039539,36.657189778689364,0.0,1,2
114.03389454602548,92.16890258713144,36.66303757805222,2.5226120633698508,0,2
75.2458474338808,95.94170851177489,36.698461174322055,1.3057564668244857,0,0
78.17346867600024,99.39079574217125,36.82412695217869,0.671829792015832,0,0
121.26415077665428,93.6265966444661,37.466205923530715,2.7798951531885776,0,2
72.1582845269408,98.06885078640099,36.84186977146693,2.040304694745156,0,0
54.72973529193445,95.38860408382016,36.09764116776024,0.0,1,1
82.43663708590114,98.62866012151773,37.07550950458931,1.1489873986179402,0,0
76.35009222751948,98.39469852998081,36.816945987700024,2.003184763342027,0,0
80.65602683542893,97.99844152853085,36.43112766755586,2.4453797560010777,0,0
110.2968964920717,90.13070572165925,37.54306953320689,3.0861121742957995,0,2
53.76824443569164,96.79764877147497,36.29555263773023,0.0,1,1
93.1680529182139,90.48535719189879,36.64325459745268,0.0,1,1
74.39451825299736,97.39530414313667,37.00592087228394,1.5691595718721367,0,0
91.85976360135142,96.87764867093809,36.636122633900236,0.4289432404877951,0,0
112.2047623469603,92.45706215305967,36.961851725624655,1.5985330903561095,0,1
85.85862884171732,98.62014359412305,36.70645226322828,1.9214366766752355,0,0
65.68399944220816,97.4984201922089,36.865728805160956,0.7420284576492798,0,0
50.27854025826964,92.93816467417628,36.63818546761151,2.630167420661331,0,2
128.45946377938213,91.69196340543162,36.911165205515026,1.2272636790873341,0,2
142.73472527617162,78.58293781546767,39.193580191345696,0.3157536333026383,0,2
85.77138874713562,97.09216872176606,36.629973159456476,2.1453676599421865,0,0
77.84773862956123,97.89192603700722,36.84978642119205,0.5204196728900344,0,0
74.40316262109056,97.86283357291934,36.71123530406173,1.2698571370234921,0,0
63.48436810700825,98.73275309590525,37.13645681922464,0.8067138372187844,0,0
74.52935535743903,97.08312572928752,36.72549810029324,1.6076382508248523,0,0
48.72150858283773,95.668958138774,36.10198961395952,0.0,1,2
79.26151789469742,98.38099953996169,36.38816790326153,0.9761230661003331,0,0
119.79100802744333,92.80594282058327,36.812680702172095,1.808900762244207,0,1
80.55807135763344,97.47582313895936,36.36049979894759,0.27443717401794626,0,0
55.80614168372971,93.26115372014742,38.74643692708907,2.101831951067579,0,2
77.02341761899663,98.43572652644055,36.70015047710107,2.0336434933045413,0,0
61.01407910544678,98.81539232867522,36.56563373990549,0.8571740955573373,0,0
34.52258277432103,92.0022710356756,36.77633346836689,0.0,1,2
65.24248639800038,96.93681028783317,37.20802677719938,1.278738325923189,0,0
73.6147797904008,97.1079348013353,36.78635949393346,1.9834583707906943,0,0
64.74624453952353,97.18891493752328,36.751855139202185,1.4207092556395111,0,0
78.11585347961099,97.86370235976577,36.75663458995557,1.2354268914384994,0,0
36.82896832491018,86.37028186128728,35.703098229212515,1.1166401245805078,0,2
95.42777043354656,89.15808092106846,36.9914504289958,0.0,1,1
38.54070496537068,83.56155208246575,38.791749301383895,0.17484130949040466,0,2
49.45044510568436,96.82253094697838,36.446776775031275,0.0,1,2
57.33054768206504,98.24440180888874,36.23512607292059,0.0,1,1
67.78917102088083,99.3894412835617,36.85678221174727,0.6134148891993224,0,0
75.94349676359336,98.7877285159246,36.644878727712474,1.9336303015977296,0,0
60.93613242662619,96.27640218933183,36.79637315129838,0.7154040869810094,0,0
116.75970657402911,92.00243264203166,37.97136687297071,3.0494039210792243,0,2
85.62862443626769,96.31071573555978,36.75080093232886,1.3122801243296187,0,0
96.46703610809143,97.16198495383512,37.24591881299851,3.1658763438734376,0,2
86.76014925017265,96.7530782498931,36.9355939941793,1.1071713876616123,0,0
79.6376351713342,97.73383406545356,36.851777503142536,0.582337678698975,0,0
88.73678915460496,91.45450257208563,36.23145279708573,0.0,1,1
34.99749271209298,82.10135176640242,39.48441024893564,0.38529192394936296,0,2
55.01479497692512,95.11412715660096,36.0792320025674,0.0,1,1
86.86095706440112,97.65641841128786,36.883702911831406,0.2541645953378101,0,0
72.02679158297403,98.72304482722676,36.881218803769734,0.7064311065744376,0,0
64.31758051832622,97.98794177643275,36.914494282355946,0.4487001087178759,0,0
81.20772543023553,97.11792520197622,37.03046972779238,1.619456374522556,0,0
48.546097098550675,96.90389965455084,36.28557885958023,0.0,1,2
61.28027628265458,94.5281587041721,36.073274692762816,0.0,1,0
56.18930396632492,96.8903113978755,36.437136975898156,0.0,1,1
73.58613556833092,97.50402820678774,36.92685678663644,1.477988799062999,0,0
51.8588248580209,97.08233772402788,36.930804794846296,1.1832064785742928,0,1
29.74128381371618,84.79999310588721,36.266343610719474,0.0,1,2
55.79073494926802,96.67929498190506,36.700607726444886,0.0,1,1
44.92056552097063,94.64291624703642,36.450985964379,0.0,1,2
105.61015663934933,92.27893538897543,36.7463257412082,3.1245136542768837,0,2
78.85303692881281,99.22700890269905,36.874280217186445,0.9800012268991194,0,0
31.654435013670565,81.63382896950047,36.57352417043,0.0,1,2
